vector_type,size,algorithm,time_ns,comparisons
reversed,100,QuickSort,501625,8173
reversed,100,StringMergeSort,193500,379
reversed,100,TernaryQuickSort,530584,1080
reversed,200,MergeSort,356375,1430
reversed,200,MsdRadixQuickSort,973459,1545
reversed,200,MsdRadixSort,519708,0
reversed,200,QuickSort,1031792,16291
reversed,200,StringMergeSort,398709,749
reversed,200,TernaryQuickSort,1200625,2418
reversed,300,MergeSort,616625,2314
reversed,300,MsdRadixQuickSort,1528583,2531
reversed,300,MsdRadixSort,739583,0
reversed,300,QuickSort,1705000,24438
reversed,300,StringMergeSort,615250,1204
reversed,300,TernaryQuickSort,1742917,3955
reversed,400,MergeSort,744250,3122
reversed,400,MsdRadixQuickSort,1960167,3349
reversed,400,MsdRadixSort,979542,0
reversed,400,QuickSort,2225791,33663
reversed,400,StringMergeSort,838834,1554
reversed,400,TernaryQuickSort,2450375,5621
reversed,500,MergeSort,937417,3809
reversed,500,MsdRadixQuickSort,2404042,4028
reversed,500,MsdRadixSort,1264958,0
reversed,500,QuickSort,2955333,42800
reversed,500,StringMergeSort,1052709,1878
reversed,500,TernaryQuickSort,2971375,7122
reversed,600,MergeSort,1164542,4994
reversed,600,MsdRadixQuickSort,3111583,5072
reversed,600,MsdRadixSort,1506000,0
reversed,600,QuickSort,3698375,51214
reversed,600,StringMergeSort,1265958,2433
reversed,600,TernaryQuickSort,3610666,8787
reversed,700,MergeSort,1363000,5872
reversed,700,MsdRadixQuickSort,3440084,5872
reversed,700,MsdRadixSort,1906958,0
reversed,700,QuickSort,4128041,58790
reversed,700,StringMergeSort,1499750,2752
reversed,700,TernaryQuickSort,4550458,11229
reversed,800,MergeSort,1589250,6681
